id	verdict	observation	reviewer	reviewedAt
part2-summarize	accept		claude-opus-5	2026-08-13
part2-revise	accept		claude-opus-5	2026-08-13
part2-qualification	accept		claude-opus-5	2026-08-13
part2-mentor	accept		claude-opus-5	2026-08-13
part2-workforce	accept		claude-opus-5	2026-08-13
part2-depreciation	accept		claude-opus-5	2026-08-13
part2-reconcile	accept		claude-opus-5	2026-08-13
part2-prototype	accept		claude-opus-5	2026-08-13
part2-bottleneck	accept		claude-opus-5	2026-08-13
part2-demographic	accept		claude-opus-5	2026-08-13
part2-outreach	accept		claude-opus-5	2026-08-13
part2-compensate	accept		claude-opus-5	2026-08-13
part2-dispute	accept		claude-opus-5	2026-08-13
part2-checkpoint	accept		claude-opus-5	2026-08-13
part2-shuttle	accept		claude-opus-5	2026-08-13
part2-firewall	accept		claude-opus-5	2026-08-13
part2-encryption	accept		claude-opus-5	2026-08-13
part2-contractor	accept		claude-opus-5	2026-08-13
part2-blueprint	accept		claude-opus-5	2026-08-13
part2-franchise	accept		claude-opus-5	2026-08-13
part2-ceremony	accept		claude-opus-5	2026-08-13
part2-regulation	accept		claude-opus-5	2026-08-13
part2-briefing	accept		claude-opus-5	2026-08-13
part2-headcount	accept		claude-opus-5	2026-08-13
part2-consignment	accept		claude-opus-5	2026-08-13
part2-subsidy	accept		claude-opus-5	2026-08-13
part2-levy	accept		claude-opus-5	2026-08-13
part2-throughput	accept		claude-opus-5	2026-08-13
part2-occupancy	accept		claude-opus-5	2026-08-13
part2-liquidity	accept		claude-opus-5	2026-08-13
part2-footfall	accept		claude-opus-5	2026-08-13
part2-apprenticeship	accept		claude-opus-5	2026-08-13
part2-proofread	accept		claude-opus-5	2026-08-13
part2-onboarding	accept		claude-opus-5	2026-08-13
part2-expedite	accept		claude-opus-5	2026-08-13
part2-reconciliation	accept		claude-opus-5	2026-08-13
part2-streamline	accept		claude-opus-5	2026-08-13
part2-incentivize	accept		claude-opus-5	2026-08-13
part2-appraisal	accept		claude-opus-5	2026-08-13
part2-retention	accept		claude-opus-5	2026-08-13
part2-automate	accept		claude-opus-5	2026-08-13
part2-diversify	accept		claude-opus-5	2026-08-13
part2-amenity	accept		claude-opus-5	2026-08-13
part2-concierge	accept		claude-opus-5	2026-08-13
part2-chartered	accept		claude-opus-5	2026-08-13
part2-punctual	accept		claude-opus-5	2026-08-13
part2-gateway	accept		claude-opus-5	2026-08-13
part2-hospitality	accept		claude-opus-5	2026-08-13
part2-commute	accept		claude-opus-5	2026-08-13
part2-congestion	accept		claude-opus-5	2026-08-13
part2-immigration	accept		claude-opus-5	2026-08-13
part2-stopover	accept		claude-opus-5	2026-08-13
part2-ratify	accept		claude-opus-5	2026-08-13
part2-disclose	accept		claude-opus-5	2026-08-13
part2-reimbursement	accept		claude-opus-5	2026-08-13
part2-troubleshoot	accept		claude-opus-5	2026-08-13
part2-overbook	accept		claude-opus-5	2026-08-13
part2-profitability	accept		claude-opus-5	2026-08-13
part2-growth	accept		claude-opus-5	2026-08-13
part2-obsolete	accept		claude-opus-5	2026-08-13
part2-investment	accept		claude-opus-5	2026-08-13
part2-sustainability	accept		claude-opus-5	2026-08-13
part2-relocation	accept		claude-opus-5	2026-08-13
part2-permit	accept		claude-opus-5	2026-08-13
part2-complaint	accept		claude-opus-5	2026-08-13
part2-turnaround	accept		claude-opus-5	2026-08-13
part2-modernization	accept		claude-opus-5	2026-08-13
part2-nonrefundable	accept		claude-opus-5	2026-08-13
part2-variance	accept		claude-opus-5	2026-08-13
part2-inquiry	accept		claude-opus-5	2026-08-13
part2-scalability	accept		claude-opus-5	2026-08-13
part2-authentication	accept		claude-opus-5	2026-08-13
part2-middleware	accept		claude-opus-5	2026-08-13
part2-protocol	accept		claude-opus-5	2026-08-13
part2-endpoint	accept		claude-opus-5	2026-08-13
part2-password	accept		claude-opus-5	2026-08-13
part2-provisioning	accept		claude-opus-5	2026-08-13
part2-virtualization	accept		claude-opus-5	2026-08-13
part2-deprecate	accept		claude-opus-5	2026-08-13
part2-cybersecurity	accept		claude-opus-5	2026-08-13
part2-phishing	accept		claude-opus-5	2026-08-13
part2-allocate	accept		claude-opus-5	2026-08-13
part2-subsidiary	accept		claude-opus-5	2026-08-13
part2-integration	accept		claude-opus-5	2026-08-13
part2-newsletter	accept		claude-opus-5	2026-08-13
part2-facilitate	accept		claude-opus-5	2026-08-13
part2-orientation	accept		claude-opus-5	2026-08-13
part2-benchmark	accept		claude-opus-5	2026-08-13
part2-niche	accept		claude-opus-5	2026-08-13
part2-testimonial	accept		claude-opus-5	2026-08-13
part2-clientele	accept		claude-opus-5	2026-08-13
part2-affiliate	accept		claude-opus-5	2026-08-13
part2-engagement	accept		claude-opus-5	2026-08-13
part2-segmentation	accept		claude-opus-5	2026-08-13
part2-upsell	accept		claude-opus-5	2026-08-13
part2-appease	accept		claude-opus-5	2026-08-13
part2-rectify	accept		claude-opus-5	2026-08-13
part2-goodwill	accept		claude-opus-5	2026-08-13
part2-liaison	accept		claude-opus-5	2026-08-13
part2-mitigate	accept		claude-opus-5	2026-08-13
