id	verdict	observation	reviewer	reviewedAt
part2-malfunction	accept		claude-opus-5	2026-08-13
part2-utility	accept		claude-opus-5	2026-08-13
part2-refund	accept		claude-opus-5	2026-08-13
part2-shipment	accept		claude-opus-5	2026-08-13
part2-renovation	accept		claude-opus-5	2026-08-13
part2-extension	accept		claude-opus-5	2026-08-13
part2-liability	accept		claude-opus-5	2026-08-13
part2-vendor	accept		claude-opus-5	2026-08-13
part2-reschedule	accept		claude-opus-5	2026-08-13
part2-endorsement	accept		claude-opus-5	2026-08-13
part2-merger	accept		claude-opus-5	2026-08-13
part2-projection	accept		claude-opus-5	2026-08-13
part2-account	accept		claude-opus-5	2026-08-13
part2-catering	accept		claude-opus-5	2026-08-13
part2-freight	accept		claude-opus-5	2026-08-13
part2-candidate	accept		claude-opus-5	2026-08-13
part2-proposal	accept		claude-opus-5	2026-08-13
part2-branch	accept		claude-opus-5	2026-08-13
part2-occupant	accept		claude-opus-5	2026-08-13
part2-outsource	accept		claude-opus-5	2026-08-13
part2-submit	accept		claude-opus-5	2026-08-13
part2-estate	accept		claude-opus-5	2026-08-13
part2-reception	accept		claude-opus-5	2026-08-13
part2-compliance	accept		claude-opus-5	2026-08-13
part2-stakeholder	accept		claude-opus-5	2026-08-13
part2-lease	accept		claude-opus-5	2026-08-13
part2-itinerary	accept		claude-opus-5	2026-08-13
part2-delivery	accept		claude-opus-5	2026-08-13
part2-venue	accept		claude-opus-5	2026-08-13
part2-quality	accept		claude-opus-5	2026-08-13
part2-inventory	accept		claude-opus-5	2026-08-13
part2-inspection	accept		claude-opus-5	2026-08-13
part2-headquarters	accept		claude-opus-5	2026-08-13
part2-warranty	accept		claude-opus-5	2026-08-13
part2-invoice	accept		claude-opus-5	2026-08-13
part2-promotion	accept		claude-opus-5	2026-08-13
part2-strategy	accept		claude-opus-5	2026-08-13
part2-defect	accept		claude-opus-5	2026-08-13
part2-facility	accept		claude-opus-5	2026-08-13
part2-supervisor	accept		claude-opus-5	2026-08-13
part2-budget	accept		claude-opus-5	2026-08-13
part2-warehouse	accept		claude-opus-5	2026-08-13
part2-negotiate	accept		claude-opus-5	2026-08-13
part2-acquisition	accept		claude-opus-5	2026-08-13
part2-audit	accept		claude-opus-5	2026-08-13
part2-brochure	accept		claude-opus-5	2026-08-13
part2-contract	accept		claude-opus-5	2026-08-13
part2-certification	accept		claude-opus-5	2026-08-13
part2-subscription	accept		claude-opus-5	2026-08-13
part2-training	accept		claude-opus-5	2026-08-13
